account_id,start_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,cohort_month
A-7c4956,2024-12-20,Basic,27,513,6156,0,0,0,0,annual,1,2024-12
A-2d1036,2024-07-13,Basic,69,1311,15732,0,0,0,0,annual,0,2024-07
A-8bde0c,2024-12-20,Pro,12,588,7056,0,0,0,1,monthly,1,2024-12
A-e5d6ab,2024-06-27,Basic,9,171,2052,0,0,0,0,annual,1,2024-06
A-712f1c,2024-04-19,Pro,18,882,10584,0,0,0,0,monthly,1,2024-04
A-b2225d,2024-05-13,Enterprise,47,9353,112236,0,0,0,0,annual,1,2024-05
A-40a557,2024-11-03,Pro,16,784,9408,0,1,0,0,annual,1,2024-11
A-de58ca,2023-09-25,Pro,15,735,8820,0,0,0,1,monthly,1,2023-09
A-139c3b,2024-11-27,Pro,28,1372,16464,0,0,0,1,monthly,1,2024-11
A-1b7577,2024-11-15,Basic,10,190,2280,0,0,1,1,monthly,1,2024-11
A-8145a0,2024-01-26,Basic,10,190,2280,0,0,0,0,monthly,1,2024-01
A-49b828,2024-08-09,Pro,14,686,8232,0,0,0,0,monthly,1,2024-08
A-3ce5b8,2024-10-03,Enterprise,8,0,0,1,0,0,0,annual,1,2024-10
A-474ad4,2024-01-29,Pro,9,441,5292,0,0,0,0,annual,1,2024-01
A-80eeb6,2023-08-02,Pro,22,1078,12936,0,1,0,0,monthly,1,2023-08
A-158f4e,2023-08-30,Pro,61,0,0,1,0,0,0,monthly,1,2023-08
A-533452,2024-11-28,Enterprise,15,2985,35820,0,0,1,0,monthly,1,2024-11
A-6f50ae,2024-12-31,Enterprise,19,3781,45372,0,0,0,0,monthly,1,2024-12
A-08e34e,2024-08-07,Basic,77,1463,17556,0,0,0,0,annual,0,2024-08
A-726cfa,2024-12-16,Enterprise,38,7562,90744,0,0,0,0,monthly,0,2024-12
A-8b0451,2024-12-21,Enterprise,41,8159,97908,0,0,0,0,annual,1,2024-12
A-ac14bb,2024-02-29,Pro,26,0,0,1,0,0,0,annual,1,2024-02
A-c1dfe1,2024-09-22,Basic,26,494,5928,0,0,0,0,monthly,0,2024-09
A-fabe19,2024-12-20,Enterprise,33,0,0,1,0,0,0,annual,0,2024-12
A-69b156,2024-09-16,Enterprise,13,2587,31044,0,0,0,0,monthly,1,2024-09
A-781cc0,2024-12-08,Basic,12,228,2736,0,0,0,0,annual,1,2024-12
A-417d2f,2024-10-14,Pro,4,196,2352,0,0,0,0,annual,0,2024-10
A-86fc1d,2024-10-28,Basic,26,494,5928,0,1,0,1,monthly,1,2024-10
A-de24d5,2024-11-17,Basic,5,95,1140,0,0,0,0,annual,1,2024-11
A-7dacce,2024-12-04,Pro,12,0,0,1,1,0,0,annual,1,2024-12
A-de58ca,2023-04-20,Pro,15,735,8820,0,0,0,0,annual,1,2023-04
A-2bc93d,2023-07-29,Basic,20,380,4560,0,1,0,0,monthly,1,2023-07
A-a6d261,2024-02-06,Pro,28,1372,16464,0,1,0,0,annual,1,2024-02
A-5a3eb9,2024-05-28,Enterprise,18,3582,42984,0,0,0,0,annual,1,2024-05
A-94d3da,2023-06-05,Enterprise,41,8159,97908,0,1,0,0,annual,1,2023-06
A-7df7a7,2023-12-13,Enterprise,15,2985,35820,0,0,0,0,annual,1,2023-12
A-37f969,2023-11-02,Basic,51,969,11628,0,0,0,0,monthly,1,2023-11
A-c58f49,2024-10-15,Enterprise,70,13930,167160,0,0,0,0,monthly,1,2024-10
A-bb2f49,2024-02-16,Pro,16,784,9408,0,0,0,0,monthly,1,2024-02
A-df10db,2024-05-19,Pro,26,1274,15288,0,0,0,0,monthly,1,2024-05
A-781cc0,2024-11-10,Pro,20,980,11760,0,0,0,0,monthly,0,2024-11
A-0651a4,2024-11-24,Enterprise,19,3781,45372,0,0,0,0,annual,1,2024-11
A-508199,2024-02-08,Basic,27,513,6156,0,0,0,0,annual,0,2024-02
A-71615e,2024-07-04,Enterprise,15,2985,35820,0,0,0,0,monthly,1,2024-07
A-dec005,2023-12-22,Enterprise,31,6169,74028,0,0,0,0,monthly,1,2023-12
A-139c3b,2024-11-28,Basic,29,551,6612,0,0,0,0,annual,1,2024-11
A-751c58,2024-10-11,Pro,45,2205,26460,0,1,0,0,monthly,1,2024-10
A-3a7284,2024-12-23,Basic,37,703,8436,0,0,1,0,monthly,0,2024-12
A-42e5e1,2024-07-21,Pro,1,49,588,0,0,1,0,annual,1,2024-07
A-cd458b,2024-12-26,Enterprise,10,1990,23880,0,0,1,0,monthly,1,2024-12
A-1e50e0,2024-09-05,Enterprise,19,3781,45372,0,0,0,0,annual,1,2024-09
A-42b791,2024-10-08,Enterprise,75,14925,179100,0,0,0,0,annual,0,2024-10
A-94f8c9,2024-10-21,Basic,13,247,2964,0,0,0,0,annual,1,2024-10
A-d77f4c,2024-12-17,Pro,4,196,2352,0,1,0,1,annual,1,2024-12
A-671f31,2024-11-27,Basic,59,1121,13452,0,0,0,0,monthly,1,2024-11
A-c37601,2024-12-30,Enterprise,54,10746,128952,0,0,0,0,monthly,0,2024-12
A-32728c,2024-05-05,Basic,20,380,4560,0,0,0,0,annual,1,2024-05
A-fdfc91,2024-05-09,Pro,29,1421,17052,0,0,0,0,monthly,1,2024-05
A-117171,2024-10-02,Enterprise,45,8955,107460,0,0,1,0,monthly,1,2024-10
A-9077b0,2024-11-18,Basic,2,0,0,1,0,0,0,monthly,1,2024-11
A-3793ee,2024-10-23,Enterprise,49,9751,117012,0,0,0,0,monthly,0,2024-10
A-eb1312,2024-12-28,Basic,25,475,5700,0,0,0,0,annual,1,2024-12
A-e83938,2024-11-28,Enterprise,7,1393,16716,0,0,0,0,monthly,1,2024-11
A-40a557,2024-12-14,Enterprise,16,3184,38208,0,0,0,0,monthly,1,2024-12
A-508199,2024-01-30,Enterprise,19,3781,45372,0,0,0,0,annual,0,2024-01
A-e7a1e2,2024-12-26,Basic,10,190,2280,0,0,0,0,annual,1,2024-12
A-443b7c,2024-10-06,Basic,4,76,912,0,1,0,0,annual,1,2024-10
A-2e3bad,2024-06-21,Enterprise,61,12139,145668,0,0,0,0,annual,1,2024-06
A-adc1f3,2024-12-18,Pro,9,441,5292,0,0,0,0,annual,1,2024-12
A-5b4ebb,2024-10-21,Enterprise,21,4179,50148,0,0,0,0,annual,0,2024-10
A-6f50ae,2024-07-13,Pro,19,931,11172,0,0,0,0,annual,1,2024-07
A-52dd88,2024-11-13,Basic,28,532,6384,0,1,0,0,annual,1,2024-11
A-5c046d,2024-12-18,Enterprise,93,18507,222084,0,0,0,0,annual,1,2024-12
A-2e4581,2024-10-30,Pro,66,0,0,1,0,0,0,monthly,1,2024-10
A-f5641b,2024-08-06,Enterprise,31,6169,74028,0,0,0,0,monthly,1,2024-08
A-e7a1e2,2024-08-09,Enterprise,12,2388,28656,0,0,0,0,monthly,0,2024-08
A-8ae3fc,2024-12-16,Basic,20,380,4560,0,0,0,0,monthly,1,2024-12
A-d4ac0e,2024-05-10,Basic,156,0,0,1,0,0,0,monthly,1,2024-05
A-0a62f5,2024-09-16,Enterprise,16,3184,38208,0,0,0,0,monthly,1,2024-09
A-82861f,2024-08-04,Basic,41,779,9348,0,0,0,0,monthly,1,2024-08
A-7da956,2024-06-30,Enterprise,13,0,0,1,1,0,0,monthly,1,2024-06
A-9a532a,2024-08-28,Enterprise,33,6567,78804,0,0,0,0,monthly,1,2024-08
A-337bc1,2023-08-02,Pro,30,1470,17640,0,0,0,0,monthly,1,2023-08
A-fa3095,2023-12-17,Pro,70,3430,41160,0,0,0,0,monthly,1,2023-12
A-c45b23,2024-12-12,Enterprise,26,5174,62088,0,0,0,1,annual,1,2024-12
A-5b1bcd,2024-04-13,Pro,73,0,0,1,0,0,0,annual,1,2024-04
A-b2af2e,2024-10-14,Enterprise,5,995,11940,0,0,0,0,monthly,1,2024-10
A-f19409,2024-04-17,Pro,23,1127,13524,0,0,0,0,monthly,0,2024-04
A-dec005,2024-09-17,Enterprise,21,4179,50148,0,0,0,0,monthly,1,2024-09
A-86cdb4,2024-11-23,Pro,18,882,10584,0,0,0,0,annual,1,2024-11
A-32fb14,2023-11-20,Basic,26,494,5928,0,0,0,1,annual,1,2023-11
A-fe79a5,2024-03-23,Basic,9,0,0,1,0,0,0,annual,1,2024-03
A-2789e3,2024-10-21,Basic,11,209,2508,0,1,0,0,annual,1,2024-10
A-1b707d,2024-05-03,Basic,8,152,1824,0,0,0,1,annual,1,2024-05
A-7988d1,2024-07-25,Basic,33,627,7524,0,0,0,0,annual,1,2024-07
A-80eeb6,2024-11-01,Basic,22,418,5016,0,1,0,0,annual,1,2024-11
A-e60f9d,2024-11-11,Enterprise,48,9552,114624,0,0,1,0,monthly,1,2024-11
A-fda07f,2024-10-01,Enterprise,27,5373,64476,0,1,0,0,annual,0,2024-10
A-7641d3,2024-06-18,Pro,8,392,4704,0,0,0,0,annual,1,2024-06
A-726cfa,2024-11-03,Basic,14,266,3192,0,0,0,0,annual,1,2024-11
A-798a3f,2023-12-26,Basic,31,589,7068,0,1,0,1,annual,1,2023-12
A-13466a,2024-02-11,Enterprise,40,7960,95520,0,0,0,1,monthly,1,2024-02
A-1b707d,2024-04-13,Enterprise,19,3781,45372,0,0,0,0,annual,1,2024-04
A-0b0d6d,2024-12-31,Enterprise,13,2587,31044,0,0,0,1,annual,1,2024-12
A-7f4db3,2024-08-14,Pro,79,3871,46452,0,0,0,0,annual,1,2024-08
A-592832,2024-10-03,Enterprise,26,5174,62088,0,1,0,0,monthly,1,2024-10
A-f17767,2023-11-15,Pro,23,1127,13524,0,0,0,0,monthly,1,2023-11
A-089363,2024-11-25,Enterprise,26,5174,62088,0,0,0,1,monthly,1,2024-11
A-310452,2024-12-28,Enterprise,50,9950,119400,0,0,0,0,monthly,1,2024-12
A-02cd81,2024-04-07,Pro,44,0,0,1,0,0,0,annual,1,2024-04
A-625d0b,2024-10-15,Basic,25,0,0,1,0,0,0,annual,1,2024-10
A-503d5a,2024-01-24,Basic,25,0,0,1,0,0,0,annual,1,2024-01
A-40de06,2024-07-16,Pro,35,0,0,1,0,0,0,annual,1,2024-07
A-8adedc,2024-05-23,Enterprise,4,0,0,1,0,0,0,annual,1,2024-05
A-96bbc6,2024-12-08,Enterprise,56,11144,133728,0,1,0,0,annual,1,2024-12
A-3b5cd1,2024-03-24,Pro,13,637,7644,0,0,0,0,monthly,1,2024-03
A-054577,2024-06-29,Pro,35,1715,20580,0,0,0,0,monthly,1,2024-06
A-b11cd0,2023-12-30,Pro,26,1274,15288,0,0,0,0,annual,1,2023-12
A-524364,2024-12-31,Enterprise,43,8557,102684,0,0,0,0,annual,1,2024-12
A-dbc825,2024-05-02,Pro,19,931,11172,0,0,0,0,monthly,1,2024-05
A-034368,2023-12-14,Basic,19,0,0,1,0,0,0,monthly,1,2023-12
A-42e5e1,2024-10-22,Basic,22,0,0,1,0,0,0,monthly,1,2024-10
A-09540c,2024-05-28,Enterprise,67,13333,159996,0,0,0,0,monthly,1,2024-05
A-02fac6,2024-10-18,Pro,22,1078,12936,0,1,0,0,monthly,1,2024-10
A-e51ec7,2024-10-04,Basic,3,0,0,1,1,0,1,annual,1,2024-10
A-3b5cd1,2023-09-30,Pro,13,0,0,1,0,1,0,monthly,1,2023-09
A-d77f4c,2024-07-21,Pro,7,343,4116,0,0,0,0,monthly,0,2024-07
A-df10db,2024-09-08,Basic,14,266,3192,0,0,0,0,monthly,1,2024-09
A-fa3095,2024-12-18,Basic,70,1330,15960,0,0,0,0,monthly,1,2024-12
A-eb7c38,2024-07-02,Enterprise,33,6567,78804,0,0,0,0,monthly,0,2024-07
A-4e44e8,2024-12-19,Enterprise,17,3383,40596,0,0,0,0,annual,1,2024-12
A-4e960a,2024-04-11,Enterprise,71,14129,169548,0,0,0,0,monthly,1,2024-04
A-b7ef83,2024-12-30,Pro,12,588,7056,0,0,0,0,monthly,0,2024-12
A-7c5768,2024-09-28,Pro,6,0,0,1,0,0,0,monthly,1,2024-09
A-2d4502,2024-09-04,Enterprise,22,4378,52536,0,0,0,0,monthly,1,2024-09
A-4a4c2d,2024-12-11,Pro,54,2646,31752,0,0,0,0,monthly,1,2024-12
A-cab532,2024-03-25,Pro,11,539,6468,0,0,0,0,annual,1,2024-03
A-5f2961,2024-12-02,Basic,55,1045,12540,0,0,0,0,monthly,0,2024-12
A-310452,2024-12-29,Basic,9,171,2052,0,0,0,0,annual,1,2024-12
A-adc1f3,2024-09-18,Basic,16,0,0,1,0,0,0,monthly,1,2024-09
A-c16cf7,2024-10-21,Enterprise,24,4776,57312,0,0,0,1,monthly,1,2024-10
A-3cc791,2024-04-26,Basic,12,0,0,1,0,0,0,monthly,0,2024-04
A-10b8f2,2024-04-26,Basic,103,1957,23484,0,0,0,0,annual,1,2024-04
A-e61e98,2024-08-31,Basic,19,361,4332,0,0,0,0,monthly,1,2024-08
A-378b99,2024-12-02,Enterprise,32,0,0,1,1,0,0,monthly,1,2024-12
A-7a0d69,2024-11-22,Pro,6,294,3528,0,1,0,0,annual,1,2024-11
A-432483,2023-04-11,Basic,4,0,0,1,0,0,0,annual,0,2023-04
A-779e4e,2023-01-09,Basic,9,171,2052,0,0,0,0,annual,1,2023-01
A-ce66f8,2024-05-21,Basic,29,551,6612,0,0,0,0,annual,1,2024-05
A-4c38bc,2024-04-21,Basic,36,0,0,1,0,0,0,monthly,1,2024-04
A-a45270,2024-08-02,Pro,13,637,7644,0,0,0,0,monthly,1,2024-08
A-8ed5dd,2024-02-18,Enterprise,30,5970,71640,0,0,0,0,monthly,1,2024-02
A-313be3,2024-11-14,Enterprise,47,0,0,1,0,0,0,annual,1,2024-11
A-427b69,2024-12-16,Basic,17,323,3876,0,0,0,0,monthly,0,2024-12
A-18793f,2024-12-25,Pro,148,7252,87024,0,0,0,0,monthly,1,2024-12
A-89ee83,2024-11-29,Pro,2,98,1176,0,1,0,0,annual,1,2024-11
A-9f9299,2024-07-08,Basic,28,532,6384,0,0,0,0,monthly,0,2024-07
A-fd7ad3,2024-11-26,Pro,11,539,6468,0,1,0,1,annual,1,2024-11
A-b7ef83,2024-06-21,Enterprise,8,1592,19104,0,0,0,0,monthly,1,2024-06
A-7c5768,2024-05-05,Basic,8,152,1824,0,0,0,0,monthly,0,2024-05
A-c16cf7,2024-12-23,Basic,35,665,7980,0,0,0,0,annual,1,2024-12
A-68f37c,2023-11-30,Basic,16,0,0,1,0,0,0,monthly,1,2023-11
A-d49cc5,2024-12-10,Basic,50,950,11400,0,0,0,0,monthly,1,2024-12
A-f17767,2023-03-22,Enterprise,6,1194,14328,0,1,0,0,monthly,1,2023-03
A-f17767,2024-08-03,Enterprise,1,199,2388,0,0,0,0,monthly,0,2024-08
A-c1e51e,2024-12-08,Enterprise,3,597,7164,0,0,0,0,monthly,1,2024-12
A-ae052e,2024-01-22,Pro,39,0,0,1,0,1,1,monthly,1,2024-01
A-3cc791,2024-04-10,Basic,16,304,3648,0,0,0,0,annual,1,2024-04
A-4bfa33,2024-12-13,Basic,12,228,2736,0,0,0,0,monthly,1,2024-12
A-1f559b,2024-07-25,Basic,7,133,1596,0,0,0,0,monthly,1,2024-07
A-2b9d3e,2024-08-29,Basic,28,532,6384,0,0,0,0,annual,1,2024-08
A-40de06,2024-11-17,Basic,28,532,6384,0,0,1,0,annual,1,2024-11
A-40906c,2024-06-19,Enterprise,92,18308,219696,0,0,0,0,annual,1,2024-06
A-87aa7b,2024-08-10,Basic,25,475,5700,0,1,0,0,monthly,1,2024-08
A-49b828,2023-05-16,Basic,9,171,2052,0,0,0,0,monthly,1,2023-05
A-7f4db3,2023-04-05,Basic,39,0,0,1,0,0,0,annual,1,2023-04
A-271f46,2024-11-22,Enterprise,46,9154,109848,0,0,0,0,monthly,1,2024-11
A-7f8241,2023-09-24,Pro,34,1666,19992,0,0,0,0,monthly,0,2023-09
A-3c1a3f,2024-09-30,Enterprise,3,597,7164,0,0,0,0,annual,1,2024-09
A-b20d99,2024-11-03,Enterprise,20,3980,47760,0,1,0,0,monthly,1,2024-11
A-1f0636,2024-03-17,Pro,105,0,0,1,0,0,0,annual,1,2024-03
A-53f4e3,2024-12-03,Basic,13,247,2964,0,0,0,0,annual,1,2024-12
A-54d94a,2024-02-24,Pro,27,1323,15876,0,0,1,0,monthly,1,2024-02
A-2bc93d,2024-09-22,Basic,29,551,6612,0,1,0,0,annual,1,2024-09
A-8ae05d,2024-12-13,Enterprise,86,0,0,1,0,0,0,monthly,1,2024-12
A-ee42db,2023-10-21,Pro,13,637,7644,0,0,0,0,monthly,1,2023-10
A-2f6a32,2024-12-01,Pro,19,931,11172,0,0,0,0,monthly,1,2024-12
A-92a3af,2024-10-26,Pro,25,1225,14700,0,0,0,0,monthly,1,2024-10
A-4e44e8,2024-09-01,Basic,11,209,2508,0,0,0,0,annual,1,2024-09
A-427b69,2024-10-24,Pro,17,833,9996,0,0,0,0,annual,0,2024-10
A-cbd1a3,2024-12-16,Basic,34,646,7752,0,0,0,0,annual,1,2024-12
A-cb5333,2024-12-15,Pro,33,1617,19404,0,0,0,0,monthly,1,2024-12
A-34d880,2024-10-21,Enterprise,5,995,11940,0,0,0,0,monthly,1,2024-10
A-65aeb5,2024-08-23,Basic,28,532,6384,0,0,0,0,annual,1,2024-08
A-474ad4,2024-03-23,Pro,53,2597,31164,0,0,0,0,annual,0,2024-03
A-b7b7b7,2024-07-12,Pro,24,1176,14112,0,0,0,0,annual,1,2024-07
A-d62e02,2024-10-02,Enterprise,16,3184,38208,0,0,0,0,annual,1,2024-10
A-50bb9f,2024-07-22,Enterprise,35,6965,83580,0,0,0,0,monthly,1,2024-07
A-b7724f,2024-07-21,Basic,12,228,2736,0,0,0,0,annual,1,2024-07
A-22f2df,2024-12-21,Pro,15,735,8820,0,0,0,0,annual,1,2024-12
A-e4144b,2024-12-06,Basic,41,0,0,1,0,0,0,monthly,1,2024-12
A-7e0a10,2023-12-21,Basic,46,874,10488,0,0,0,0,annual,1,2023-12
A-ad3abd,2023-04-20,Basic,44,836,10032,0,0,0,0,annual,1,2023-04
A-029f69,2024-12-02,Basic,11,209,2508,0,0,0,0,monthly,0,2024-12
A-9f9299,2024-07-18,Enterprise,28,5572,66864,0,0,0,0,annual,0,2024-07
A-118f1c,2024-12-24,Enterprise,128,25472,305664,0,0,0,1,annual,1,2024-12
A-0651a4,2024-11-16,Enterprise,16,3184,38208,0,0,0,0,monthly,1,2024-11
A-779e4e,2023-07-13,Enterprise,58,11542,138504,0,0,0,0,monthly,1,2023-07
A-af0cd2,2023-10-04,Basic,19,361,4332,0,1,0,0,monthly,1,2023-10
A-b30291,2024-05-08,Basic,5,95,1140,0,0,0,0,annual,1,2024-05
A-e4144b,2024-11-28,Enterprise,41,0,0,1,0,0,0,monthly,0,2024-11
A-0b0d6d,2024-12-31,Pro,21,1029,12348,0,0,0,0,annual,1,2024-12
A-fe79a5,2024-03-02,Basic,19,0,0,1,1,0,1,monthly,1,2024-03
A-22d9d2,2024-12-17,Pro,32,1568,18816,0,0,1,1,monthly,1,2024-12
A-d5a319,2024-01-16,Basic,15,285,3420,0,0,0,0,annual,1,2024-01
A-7c83a1,2024-05-16,Pro,12,588,7056,0,0,0,1,annual,1,2024-05
A-98a59a,2024-08-01,Pro,148,0,0,1,0,1,0,annual,1,2024-08
A-cc102e,2024-05-06,Basic,13,247,2964,0,0,0,0,annual,1,2024-05
A-d4e0d4,2024-11-16,Enterprise,117,23283,279396,0,0,0,0,annual,1,2024-11
A-fa3095,2024-06-07,Enterprise,70,13930,167160,0,0,0,0,monthly,1,2024-06
A-37f969,2024-01-20,Enterprise,30,5970,71640,0,1,0,0,monthly,1,2024-01
A-96bbc6,2024-05-28,Pro,39,1911,22932,0,1,0,0,annual,1,2024-05
A-afa505,2024-07-24,Pro,70,3430,41160,0,0,0,1,monthly,1,2024-07
A-812c5b,2024-06-19,Enterprise,55,0,0,1,0,0,0,monthly,1,2024-06
A-22d9d2,2024-07-23,Enterprise,8,1592,19104,0,0,0,0,monthly,1,2024-07
A-58b9ff,2024-08-09,Pro,2,98,1176,0,0,0,0,monthly,0,2024-08
A-b3fe05,2024-10-31,Enterprise,46,9154,109848,0,0,0,0,monthly,1,2024-10
A-b30291,2024-09-26,Basic,5,0,0,1,0,0,1,monthly,1,2024-09
A-34ea2f,2024-10-28,Basic,8,152,1824,0,0,0,0,monthly,1,2024-10
A-cc98bc,2023-12-31,Basic,32,608,7296,0,0,0,0,annual,0,2023-12
A-503d5a,2024-12-18,Enterprise,4,796,9552,0,0,0,0,annual,1,2024-12
A-8adedc,2024-07-21,Enterprise,25,0,0,1,0,0,0,monthly,1,2024-07
A-68f37c,2024-02-27,Basic,13,247,2964,0,0,0,0,monthly,1,2024-02
A-6a4e2d,2023-07-12,Enterprise,9,1791,21492,0,0,0,0,annual,1,2023-07
A-b07346,2024-12-08,Enterprise,51,10149,121788,0,1,0,0,monthly,1,2024-12
A-c37cab,2024-08-10,Enterprise,13,0,0,1,0,0,1,monthly,1,2024-08
A-a6d261,2024-01-14,Enterprise,15,2985,35820,0,0,0,0,monthly,1,2024-01
A-dbc825,2024-04-26,Basic,19,361,4332,0,0,0,1,annual,1,2024-04
A-e61e98,2023-11-09,Pro,37,1813,21756,0,0,0,0,monthly,1,2023-11
A-cb5333,2024-05-04,Basic,51,0,0,1,0,0,0,annual,1,2024-05
A-524364,2024-12-31,Pro,11,539,6468,0,0,0,0,monthly,1,2024-12
A-81edc3,2024-07-12,Pro,5,245,2940,0,0,0,0,monthly,1,2024-07
A-1b9609,2024-01-14,Basic,16,304,3648,0,0,0,0,monthly,1,2024-01
A-1e50e0,2023-03-23,Enterprise,19,3781,45372,0,1,0,0,monthly,1,2023-03
A-9779ad,2024-10-27,Basic,40,0,0,1,0,0,0,monthly,0,2024-10
A-0f3e88,2023-08-05,Basic,7,133,1596,0,0,0,0,annual,1,2023-08
A-0532a9,2024-11-24,Enterprise,21,4179,50148,0,1,0,0,annual,1,2024-11
A-117171,2024-12-14,Pro,45,2205,26460,0,0,0,1,annual,1,2024-12
A-cc98bc,2023-05-27,Enterprise,32,6368,76416,0,0,0,0,monthly,1,2023-05
A-3be56b,2024-05-01,Enterprise,18,3582,42984,0,0,1,0,annual,1,2024-05
A-84ebe4,2023-05-10,Basic,18,342,4104,0,0,0,0,annual,1,2023-05
A-dcc2f0,2023-10-02,Basic,15,285,3420,0,0,0,0,annual,1,2023-10
A-4c38bc,2024-12-10,Pro,36,1764,21168,0,0,0,0,monthly,1,2024-12
A-42e5e1,2024-10-18,Enterprise,22,4378,52536,0,0,0,0,annual,1,2024-10
A-ad64c6,2024-03-07,Enterprise,12,2388,28656,0,0,0,0,monthly,0,2024-03
A-089363,2024-06-26,Basic,2,0,0,1,0,0,0,monthly,1,2024-06
A-659280,2024-11-21,Basic,17,323,3876,0,0,0,0,monthly,0,2024-11
A-ced9aa,2024-12-21,Enterprise,5,995,11940,0,0,0,0,monthly,1,2024-12
A-a45270,2024-08-24,Pro,79,3871,46452,0,0,0,0,annual,1,2024-08
A-9779ad,2024-09-17,Pro,40,1960,23520,0,0,0,0,monthly,0,2024-09
A-eb7c38,2024-07-04,Basic,9,171,2052,0,0,1,0,annual,1,2024-07
A-526d93,2024-11-08,Enterprise,43,8557,102684,0,0,0,1,annual,0,2024-11
A-eb1312,2024-09-18,Pro,25,1225,14700,0,0,0,0,monthly,1,2024-09
A-dbc825,2024-07-27,Pro,19,931,11172,0,0,0,0,annual,1,2024-07
A-b9f5b1,2023-03-12,Enterprise,42,0,0,1,0,0,0,monthly,1,2023-03
A-9ee962,2023-07-09,Pro,25,1225,14700,0,0,1,0,monthly,1,2023-07
A-c58f49,2024-08-10,Basic,70,1330,15960,0,0,0,0,monthly,1,2024-08
A-560d27,2024-12-17,Basic,29,0,0,1,0,0,0,annual,1,2024-12
A-c608c8,2024-06-07,Enterprise,11,2189,26268,0,0,0,1,monthly,0,2024-06
A-1986ca,2023-07-06,Enterprise,20,3980,47760,0,0,0,0,annual,0,2023-07
A-a45270,2024-09-14,Enterprise,14,0,0,1,0,0,0,monthly,1,2024-09
A-94f8c9,2024-06-26,Basic,74,1406,16872,0,1,0,0,annual,1,2024-06
A-a09355,2024-11-05,Pro,14,686,8232,0,0,0,0,monthly,1,2024-11
A-f6b2fb,2024-08-11,Enterprise,49,9751,117012,0,0,0,0,monthly,1,2024-08
A-7c6b6b,2024-12-06,Pro,26,1274,15288,0,0,0,1,annual,1,2024-12
A-e1462e,2024-10-06,Enterprise,15,0,0,1,0,0,0,monthly,1,2024-10
A-96215d,2024-09-30,Enterprise,16,3184,38208,0,0,0,0,annual,0,2024-09
A-b78bf8,2024-11-17,Basic,33,627,7524,0,0,0,0,monthly,1,2024-11
A-712426,2024-12-15,Basic,9,171,2052,0,0,0,0,annual,1,2024-12
A-2d1036,2024-08-02,Pro,69,3381,40572,0,0,1,0,annual,1,2024-08
A-e2cd1b,2024-10-05,Enterprise,15,0,0,1,0,0,0,monthly,1,2024-10
A-508199,2024-02-20,Basic,19,361,4332,0,0,0,0,monthly,1,2024-02
A-acb7f7,2024-07-15,Enterprise,32,6368,76416,0,0,0,0,monthly,1,2024-07
A-35083d,2023-08-10,Enterprise,19,3781,45372,0,1,0,0,annual,1,2023-08
A-de24d5,2024-12-19,Enterprise,5,0,0,1,0,0,0,monthly,1,2024-12
A-ced9aa,2024-10-11,Enterprise,6,1194,14328,0,0,0,0,annual,1,2024-10
A-54ecc2,2023-08-16,Pro,4,196,2352,0,0,0,0,annual,0,2023-08
A-6da850,2024-01-08,Basic,25,475,5700,0,1,0,0,annual,1,2024-01
A-5c046d,2024-12-02,Basic,93,1767,21204,0,0,0,0,annual,0,2024-12
A-089363,2024-12-12,Enterprise,9,0,0,1,0,0,0,annual,1,2024-12
A-c7ffc2,2024-10-27,Enterprise,30,5970,71640,0,0,0,0,annual,1,2024-10
A-dec005,2024-11-15,Enterprise,54,10746,128952,0,0,0,1,annual,0,2024-11
A-2d4502,2024-12-12,Enterprise,34,6766,81192,0,0,0,0,annual,1,2024-12
A-a1bbb6,2024-10-04,Pro,15,0,0,1,0,0,0,annual,1,2024-10
A-a8d89d,2024-09-24,Basic,17,0,0,1,1,0,0,monthly,1,2024-09
A-86902e,2024-11-30,Basic,34,646,7752,0,0,0,0,annual,1,2024-11
A-592832,2024-11-28,Pro,18,0,0,1,0,0,1,monthly,1,2024-11
A-054577,2024-06-15,Basic,34,646,7752,0,0,0,0,monthly,1,2024-06
A-7641d3,2023-10-02,Pro,11,0,0,1,0,0,0,monthly,0,2023-10
A-075038,2024-07-25,Pro,17,833,9996,0,0,0,0,monthly,1,2024-07
A-508199,2024-12-11,Enterprise,19,0,0,1,0,0,0,monthly,1,2024-12
A-417d2f,2024-10-30,Basic,8,0,0,1,0,0,0,annual,1,2024-10
A-600734,2024-01-13,Pro,29,1421,17052,0,0,0,0,annual,1,2024-01
A-d26ab4,2024-11-08,Enterprise,9,0,0,1,0,0,0,annual,0,2024-11
A-104f1a,2024-10-11,Pro,24,1176,14112,0,0,0,0,monthly,1,2024-10
A-560d27,2024-10-07,Basic,23,437,5244,0,0,0,0,annual,1,2024-10
A-bc4d48,2024-11-28,Enterprise,35,6965,83580,0,0,0,0,annual,0,2024-11
A-3793ee,2023-11-25,Enterprise,49,0,0,1,0,0,0,monthly,1,2023-11
A-c9bb3e,2024-04-01,Pro,35,1715,20580,0,0,0,1,annual,1,2024-04
A-ccb686,2024-08-17,Enterprise,10,1990,23880,0,0,0,0,monthly,1,2024-08
A-a8b49c,2024-09-25,Enterprise,12,2388,28656,0,0,0,0,annual,1,2024-09
